PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
7867;"Embajada de Costa de Marfil";"";"";"";"Metro: República Argentina (línea 6), Nuevos Ministerios (líneas 6, 8 y 10).  Bus: 16, 19, 51, C1, C2, 7.  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C7, C10 y Regional).  Bicimad: Estación 137 (plaza de la República Argentina, 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50fef3216571c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"154";"";"";"";"";"MADRID";"MADRID";"28006";"EL VISO";"CHAMARTIN";"441864";"4477305";"40.44436689148431";"-3.685532581089074";"915 626 916";"915 622 193";"info@espagne.diplomatie.gouv.ci";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
17846;"Embajada de Croacia";"";"";"";"Metro: Rubén Darío (línea 5), Núñez de Balboa (líneas 5, 9).  Bus: 1, 74, 19, 51, 9.  Bicimad: Estación 103 (calle Ortega y Gasset 6).  Aparcamiento: Serrano II (39) calle Serrano entre Ortega y Gasset y Hermosilla; Velázquez Juan Bravo (58) calle Velázquez y calle Juan Bravo.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=399c7d448b51c010VgnVCM2000000c205a0aRCRD";"CLAUDIO COELLO";"CALLE";"V";"78";"";"";"";"2";"MADRID";"MADRID";"28001";"CASTELLANA";"SALAMANCA";"441847";"4475711";"40.43000619511413";"-3.685587151651725";"915 776 881";"915 776 905";"croemb.madrid@mvep.hr";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7869;"Embajada de Cuba";"";"";"";"Metro: Pío XII (línea 9).  Bus: 14, 150.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=751ff3216571c010VgnVCM1000000b205a0aRCRD";"LA HABANA";"PASEO";"V";"194";"";"";"";"";"MADRID";"MADRID";"28036";"NUEVA ESPAÑA";"CHAMARTIN";"442323";"4479260";"40.46201039787292";"-3.680298066003204";"913 592 500";"913 596 145";"secreembajada@ecubamad.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7873;"Embajada de Dinamarca";"";"";"";"Metro: Serrano (línea 4).  Bus: 21, 53, 1, 19, 51, 74, 9.  Cercanías Renfe: Recoletos (líneas C1, C2, C7, C10 y Regional).  Bicimad: Estación 106 a y b (calle Serrano, 34).  Aparcamiento: Colón (2) plaza de Colón.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=082ff3216571c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"26";"7";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441648";"4475067";"40.42419079459679";"-3.6878739673021554";"914 318 445";"914 319 168";"madamb@um.dk";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
77715;"Embajada de Ecuador";"";"";"";"Metro: Núñez de Balboa (líneas 5 y 9), Avenida de América (líneas 4, 6, 7, 9).  Bus: 61, 19, 51, 9, 12.  Bicimad: Estación 190 (Velázquez, 91).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dad8ed67151c010VgnVCM2000000c205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"114";"2";"Derecha";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"442066";"4476352";"40.435795915806075";"-3.683063883088262";"915 627 215 / 915 627 216";"917 450 244";"embajadaecuador@mecuador.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7875;"Embajada de Egipto";"";"";"";"Metro: Núñez de Balboa (líneas 5, 9).  Bus: 1, 19, 51, 74, 9.  Bicimad: Estación 88 (Calle Velázquez 75).  Aparcamiento: calle Velázquez y Juan Bravo.";"Cancillería:   Dirección: calle Velázquez, 69. Teléfono: 915 776 308 / 915 776 309. Fax: 915 781 732. Telex: 42389-TALA-E.  embajadaegiptomadrid@gmail.com.    Asuntos Consulares:  Dirección: calle Velázquez 69, 28006, Madrid. Teléfono: 915 776 310. Fax: 915 781 732.  consuladoegiptomadrid@gmail.com.   Asuntos Comerciales:  Dirección: calle Velázquez 69 B, 28006, Madrid. Teléfono: 914 116 445. Fax: 914 116 146.  ecros@ecros.org / madrid@ecs.gov.eg.   Asuntos Culturales :   Dirección: calle Francisco de Asís Méndez Casariego 1, 28002, Madrid. Teléfono: 915 639 468. Fax: 915 638 640.  secretaria@institutoegipcio.com.    Asuntos de Prensa   Dirección: calle Velázquez 69, 28006, Madrid. Teléfono: 915  758 764.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a3ff3216571c010VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"69";"";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441995";"4475803";"40.4308453094989";"-3.683850838409026";"Consultar teléfonos en la pestaña 'más información'.";"";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
126924;"Embajada de El Salvador";"";"";"";"Metro: Cuzco (línea 10), Plaza de Castilla (líneas 1, 9 y 10).  Bus: 147, 27, 5, 11, 40.  Bicimad: Estación 157 (paseo de las Castellana, 164).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83f38899fc81c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"178";"1";"D";"";"";"MADRID";"MADRID";"28046";"NUEVA ESPAÑA";"CHAMARTIN";"441575";"4479134";"40.4608230762265";"-3.689108497357059";"917 607 846";"915 630 584";"embasalva@embasalva.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7877;"Embajada de Emiratos Árabes Unidos";"";"";"";"Bus: 11, 114, 115, 200, 21, 70.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d4ff3216571c010VgnVCM1000000b205a0aRCRD";"HERNANDEZ DE TEJADA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28027";"SAN PASCUAL";"CIUDAD LINEAL";"444810";"4477611";"40.44732421323511";"-3.650834273921257";"915 701 001 / 915 701 002 / 915 701 003 / 915 701 004";"915 715 176";"madrid@mofa.gov.ae";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
17848;"Embajada de Eslovaquia";"";"";"";"Metro: Gregorio Marañón (líneas 7 y 10), República Argentina (línea 6).  Bus: 16, 19, 51, 9, 12.  Bicimad: Estación 250 (calle Serrano, 113B).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73ec7d448b51c010VgnVCM2000000c205a0aRCRD";"PINAR";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28006";"EL VISO";"CHAMARTIN";"441714";"4476725";"40.439131480262496";"-3.6872480288401794";"915 903 861 / 915 903 867 (asuntos consulares)";"915 903 868";"emb.madrid@mzv.sk";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
17847;"Embajada de Eslovenia";"";"";"";"Metro: Gregorio Marañón (líneas 7 y 10), Rubén Darío (línea 5), Núñez de Balboa (líneas 5 y 9).  Bus: 16, 61, 14, 150, 27, 45, 147, 40, 7, 12, 19, 51, 9.  Bicimad: Estación 141 (Paseo de la Castellana 43).  Aparcamiento: Serrano I (62) calle Serrano entre Hermanos Becquer y Marqués de Villamejor.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbac7d448b51c010VgnVCM2000000c205a0aRCRD";"HERMANOS BECQUER";"CALLE";"V";"7";"2";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441649";"4476440";"40.43655950820698";"-3.687988217057569";"914 116 893";"915 646 057";"sloembassy.madrid@gov.si";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7878;"Embajada de Estados Unidos de América";"";"";"";"Metro: Rubén Darío (línea 5), Núñez de Balboa (líneas 5 y 9).  Autobus: 19, 51, 9, 61, 16, 14, 150, 27, 45, 5, 147, 40, 7.  Bicimad: Estaciones 142 (Paseo de la Castellana 42), 141 (paseo de la Castellana, 43).  Aparcamiento: Serrano I (62), calle Serrano entre Hermanos Bezquer y Marqués de Villamejor.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf5ff3216571c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"75";"";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441751";"4476224";"40.43462082822759";"-3.686765868102311";"915 872 200";"915 872 303";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
33574;"Embajada de Estonia";"";"";"";"Metro: Núñez de Balboa (líneas 5 y 9), Ruben Darío (línea 5).  Bus: 1, 74, 19, 51, 9.  Bicimad: Estación 103 (calle Ortega y Gasset, 4).  Aparcamientos: Velázquez con Juan Bravo (58) y Serrano II (39) calle Serrano entre Ortega y Gasset y Hermosilla.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cbd059cb751c010VgnVCM2000000c205a0aRCRD";"CLAUDIO COELLO";"CALLE";"V";"91";"1";"DERECHA";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441821";"4475787";"40.43068902185026";"-3.6859006104054375";"914 261 671";"914 261 672";"embassy.madrid@mfa.ee";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7879;"Embajada de Filipinas";"";"";"";"Metro: Nuevos Ministerios (líneas 6, 8 y 10), República Argentina (línea 6).  Bus: 7, C2, C1, 51.  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C7, C10 y Regional).  Bicimad: Estación 137 (Plaza República Argentina 6).";"Asuntos Consulares:  Dirección: Calle Guadalquivir 6, 28002, Madrid. Teléfono: 917 823 830. Fax: 914 116 606. E-mail: madridpe@terra.es.  E-mail: madridpe@yahoo.com.   Oficina Laboral   Dirección: Calle Serrano 161 bajo, 28002, Madrid. Teléfono: 917 818 624. Fax: 917 818 626. E-mail: oficinalaboral@philembassymadrid.com. E-mail: polomadrid2020@gmail.com.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=427ff3216571c010VgnVCM1000000b205a0aRCRD";"ERESMA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"441855";"4477564";"40.44669945349186";"-3.685662410274511";"917 823 830";"914 116 606";"madrid.pe@dfa.gov.ph";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7880;"Embajada de Finlandia";"";"";"";"Metro: Colón (línea 4), Alonso Martínez (líneas 4, 5 y 10).  Bus: 14, 150, 27, 45, 5.  Bicimad: Estación 104 (paseo de la Castellana, 4).  Aparcamiento: Serrano II (39), calle Serrano entre Ortega y Gasset y Hermosilla.";"Asuntos Comerciales:  Dirección: Paseo de la Castellana 18 7.&amp;ordf; planta, 28046, Madrid. Teléfono: 609 016 384. E-mail: s anomat.mad@formin.fi. Página web: www.businessfinland.fi.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d48ff3216571c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"15";"4";"";"";"";"MADRID";"MADRID";"28046";"ALMAGRO";"CHAMBERI";"441565";"4475711";"40.42811394313855";"-3.690189203244315";"913 196 172";"913 083 901";"sanomat.mad@formin.fi";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7881;"Embajada de Francia";"";"";"Edificio calle Salustiano Olózaga, 9:   Cancillería. Prensa.    Edificio calle Marqués de la Ensenada, 10:   Asuntos económicos. 918 377 830. Asuntos culturales. 917 007 700.";"Metro: Retiro (línea 2)..  Bus: 1, 146, 15, 2, 20, 51, 52, 74, 9, 28, 19, 14, 150, 27, 37, 45, 5, 53, C03.  Cercanías Renfe: Recoletos (líneas C1, C2, C7, C10 y Regional).  Bicimad: Estaciones 107 (calle Serrano, 8) y 60 (plaza de la Independencia, 6).  Aparcamiento: Serrano III (40) calle Serrano entre Jorge Juan y plaza Independencia.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=679ff3216571c010VgnVCM1000000b205a0aRCRD";"SALUSTIANO OLOZAGA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441472";"4474663";"40.42053900269312";"-3.68991139140075";"914 238 900";"914 238 908";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7882;"Embajada de Gabón";"";"";"";"Metro: Valdeacederas (línea 1), Cuzco (línea 10).  Bus: 149.  Bicimad: Estación 156 (calle Sor Ángela de la Cruz, 2).  Aparcamiento: Jose Castán Tobeñas (30).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9aff3216571c010VgnVCM1000000b205a0aRCRD";"ORENSE";"CALLE";"V";"68";"2";"IZQUIERDA";"";"";"MADRID";"MADRID";"28020";"CASTILLEJOS";"TETUAN";"441179";"4479236";"40.461715298599664";"-3.693784947795898";"914 138 211 / 914 138 294";"914 131 153";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
5761305;"Embajada de Gambia";"";"";"";"Metro: Ciudad Lineal (línea 5), Pueblo Nuevo (líneas 5 y 7).   Bus: 146, 48.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0555f848b0d9210VgnVCM2000000c205a0aRCRD";"HERNANDEZ IGLESIAS";"CALLE";"V";"20";"";"B";"";"";"MADRID";"MADRID";"28027";"CONCEPCION";"CIUDAD LINEAL";"445323";"4477005";"40.44189900508045";"-3.64472118306081";"914 361 792";"914 087 529";"info@gambiaembassy.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
4643228;"Embajada de Georgia";"";"";"";"Metro: Sevilla (línea 2), Banco de España (línea 2), Antón Martín (línea 1).  Bus: 001, 10, 14, 27, 34, 37, 45, C03.  Bicimad: Estación 29 (calle Marqués de Cubas, 25).  Aparcamiento: Plaza de las Cortes (46).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=295a2744ef205110VgnVCM1000000b205a0aRCRD";"CORTES";"PLAZA";"V";"4";"5";"DERECHA";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440990";"4474144";"40.41582948601852";"-3.6955563094397";"914 290 155 / 914 293 329";"914 296 883";"embassymadrid@mfa.gov.ge";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
170176;"Embajada de Ghana";"";"";"";"Bus: 11, 114, 115, 200, 21, 70.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=37dae0e1f181c010VgnVCM1000000b205a0aRCRD";"HERNANDEZ DE TEJADA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28027";"SAN PASCUAL";"CIUDAD LINEAL";"444822";"4477593";"40.447162324487145";"-3.6506769412919526";"915 670 390 / 915 670 440";"915 670 393";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7884;"Embajada de Grecia";"";"";"";"Metro: Cruz del Rayo (línea 9).  Bus: 16, 19, 51, 7, 29, 52.  Bicimad: Estación 147 (avenida del Doctor Arce, 45).  Aparcamiento: Museo de la Ciudad (51) calle Príncipe de Vergara, 152.";"Cancillería:   Teléfono: 915 644 653. Fax: 915 644 668. E-mail: gremb.mad@mfa.gr.     Asuntos Económicos y Comerciales :   Teléfono: 915 644 592. Fax: 915 645 932. E-mail: ecocom-madrid@mfa.gr.   Asuntos de Prensa:  Teléfono: 915 645 819 / 915 645 833. Fax: 915 644 669. E-mail: prensa@embagrec.org.   Asuntos Consulares:  Teléfono: 915 644 666 / 915 644 667. Fax: 915 644 697. E-mail: grcon.mad@mfa.gr.   Asuntos Administrativos:   Teléfono: 915 644 653. Fax: 915 644 668. E-mail: grinfo.mad@mfa.gr.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cbff3216571c010VgnVCM1000000b205a0aRCRD";"DOCTOR ARCE";"AVENIDA";"V";"24";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442294";"4477627";"40.4472975753116";"-3.680491668946674";"Consultar datos de contacto en la pestaña 'Más información'.";"";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7914;"Embajada de Guatemala";"";"";"";"Metro: Nuñez de Balboa (líneas 5 y 9), Avenida de América (líneas 4, 6, 7 y 9).  Bus: 61, 19, 51, 9, 12.  Bicimad: Estación 190 (pcalle Velázquez, 91).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1fcff3216571c010VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"114";"1";"IZQUIERDA";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"442066";"4476352";"40.43579499501083";"-3.6830553901663263";"913 440 347 / 913 441 417 / 699 999 463 (Emergencia)";"914 587 894";"informacion@embajadaguatemala.es embespana@minex.gob.gt";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
5761374;"Embajada de Guinea";"";"";"";"Metro: Santiago Bernabeu (línea 10), Nuevos Ministerios (líneas 6, 8 y 10).  Bus: 14.  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C7, C10 y Regional).  Bicimad: Estación 149 (paseo de la Habana, 42).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a2d90bbbe0d9210VgnVCM2000000c205a0aRCRD";"LUIS MURIEL";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"441640";"4477799";"40.448801374698455";"-3.6882191727598235";"914 352 928";"914 311 004";"ambaguimadrid@mae.gov.gn";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7885;"Embajada de Guinea Ecuatorial";"";"";"";"Metro: Pío XII (línea 9).  Bus: 150, 16, 29.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1eff3216571c010VgnVCM1000000b205a0aRCRD";"PIO XII";"AVENIDA";"V";"14";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"442735";"4479568";"40.46481349821753";"-3.6754666562248497";"913 532 169";"913 532 165 / 913 532 181";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7647050;"Embajada de Guinea-Bissau";"";"";"";"Metro: Avenida de América (líneas 4, 6, 7 y 9), Cartagena (línea 7).  Bus: 115, 114, 72, 122, 1, 200.  Bicimad: Estación 195 (Padre Indalencio Hernández, 1).  Aparcamiento: America (16), Intercambiado Avenida de América.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d5a2c5b46d98410VgnVCM2000000c205a0aRCRD";"AMERICA";"AVENIDA";"V";"16";"1";"DERECHA";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"442754";"4476651";"40.438537097580785";"-3.674979575450985";"911 389 379 / 639 272 045";"";"embaixada.guinebissau@gmail.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7886;"Embajada de Haití";"";"";"";"Metro: Colón (línea 4), Alonso Martínez (lineas 4, 5 y 10).  Bus: 14, 150, 27, 45, 5.  Bicimad: Estación 104 (paseo de la Castellana, 4).  Aparcamiento: Serrano (39), calle Serrano entre Ortega Gasset y Hermosilla.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34fff3216571c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"15";"3";"B";"";"";"MADRID";"MADRID";"28046";"ALMAGRO";"CHAMBERI";"441455";"4475504";"40.42811394313855";"-3.690189203244315";"915 752 624";"914 314 600";"amb.espagne@diplomatie.ht";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7887;"Embajada de Honduras";"";"";"";"Metro: Cuzco (línea 10).  Bus: 11, 40, 147, 27, 5.  Bicimad: Estación 157 (paseo de la Castellana, 164).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c600f3216571c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"164";"2";"D";"";"";"MADRID";"MADRID";"28046";"NUEVA ESPAÑA";"CHAMARTIN";"441584";"4478966";"40.45931029243837";"-3.688986889788791";"913 531 806";"913 459 210";"info@embahonduras.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7888;"Embajada de Hungría";"";"";"";"Metro: Alonso Martínez (líneas 4, 5, 10), Colón (línea 4), Ruben Darío (línea 5).  Bus: 14, 150, 27, 45, 5, 7.  Bicimad: Estaciones 103 (calle Ortega y Gasset, 6) y 104 (paseo de la Castellana, 4).  Aparcamiento: Almagro (12), calle Almagro, 11.";"Sección Consular:   Dirección: Ángel de Diego Roldán, 21. Teléfono: 914 139 850. Fax: 914 164 454.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5910f3216571c010VgnVCM1000000b205a0aRCRD";"FORTUNY";"CALLE";"V";"6";"4";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441391";"4475615";"40.42910937757233";"-3.6909538832505566";"914 137 099";"914 137 149";"mission.mad@mfa.gov.hu";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7889;"Embajada de India";"";"";"";"Metro: Duque de Pastrana (línea 9).  Bus: 107, 70, 150, 16, 29.";"Otros correos de contacto:   amboffice.madrid@mea.gov.in; dcm.madrid@mea.gov.in.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb20f3216571c010VgnVCM1000000b205a0aRCRD";"PIO XII";"AVENIDA";"V";"30";"";"";"";"y 32";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"442810";"4479776";"40.46669236532539";"-3.674598330204083";"91 063 29 39/ 91 536 69 95";"";"socsec.madrid@mea.gov.in";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7891;"Embajada de Indonesia";"";"";"";"Bus: 115, 200, 122, 114.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e30f3216571c010VgnVCM1000000b205a0aRCRD";"AGASTIA";"CALLE";"V";"65";"";"";"";"";"MADRID";"MADRID";"28043";"SAN JUAN BAUTISTA";"CIUDAD LINEAL";"444570";"4477744";"40.448506444421625";"-3.6536640916192464";"914 130 294 / 914 130 594 / 914 135 715";"914 138 994";"madrid.kbri@kemlu.go.id";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
11138674;"Embajada de Iran";"";"";"";"Metro: Pío XII (línea 9).  Bus: 150, 16, 29.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b750292867d50710VgnVCM1000001d4a900aRCRD";"JEREZ";"CALLE";"V";"5";"";"";"";"Villa El Altozano";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"442582";"4479501";"40.464201488428714";"-3.6772609590516034";"913 450 112 / 913 450 116 / 913 450 113";"913 451 190";"iranemb.mad@mfa.gov.ir";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7892;"Embajada de Iraq";"";"";"";"Metro: Arturo Soria (línea 4).  Bus: 150, 16, 29.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9360f3216571c010VgnVCM1000000b205a0aRCRD";"CARRIL DEL CONDE";"CALLE";"V";"56";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"444505";"4479007";"40.45987984928293";"-3.654540960444581";"917 590 303 / 913 885 980 / 913 882 724";"917 218 682";"info@embajadadeirak.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
